"","ivy_17","korra_20","ophelia_20","kubo_21","franc_22","grogu_22","hamlet_23","franc_24","hera_24","ivy_24","kubo_24","ophelia_24","henry_25","kubo_25","ginger_44","iris_44","henry_45","korra_45","hamlet_46","joans_46","ginger_47","marshmallow_47","charles_48","grogu_48","hera_48","kubo_48","kubo_49","franc_50","kubo_52","kubo_53","marshmallow_53","ginger_55","ophelia_55","buddy_56"
"ivy_17",0,2.00644241807745,3.1733922252126,1.85915527298477,3.07572450709619,5.12197737095747,3.13250073125255,1.5906969078476,3.82819958915418,3.43547300045991,1.75476967818444,2.96284633986364,2.50304976506385,3.80792571739861,3.73557390084416,3.28753177899954,3.94350642844433,1.69543492922374,3.50703892463333,4.31675940782808,1.61305887547159,2.24228613652219,3.73956408168447,5.00556871138314,2.50341927539884,3.6872175730065,3.88028434057541,4.59292912581931,2.60611307329433,3.17124359713586,5.20355580473089,3.90589780757933,2.75580484824162,3.31117099022816
"korra_20",2.00644241807745,0,2.10221609383427,2.28625906401356,4.44369746670135,6.0714737212425,4.10071383606328,3.20860735622137,4.86800667477189,4.65815431765273,0.904649074430041,3.98257068259936,0.944261563068981,4.7054408896891,4.84552198583035,4.85247782207621,5.05247527785174,1.29195830223512,4.39080050006025,5.63711169213881,2.00152534516924,0.780649971076188,4.60602360080359,5.94420534664985,3.49930403923767,4.88534595618326,4.9647464300063,6.13062234112371,0.940760894459139,4.17915837407338,6.15975254270689,5.04496185435221,1.93451848432306,2.33538864882729
"ophelia_20",3.1733922252126,2.10221609383427,0,3.07475818673114,5.17885939671052,6.56615676533546,4.76256460697008,4.21506351021415,5.51692072034386,5.52476324749502,2.11613121389894,4.81144346281032,2.54692904885591,5.35747931923119,5.64618896647737,5.71703628013294,5.8119376119523,2.64445709062037,5.08534767488787,6.25973616612937,3.11055069356588,2.13376143643748,5.69951089065057,6.45030367863157,4.31438469674245,5.67580038541987,5.78467831562714,6.76161875797107,2.17717007132848,4.7386954728877,6.64823891756529,5.82813122298223,2.77544279794908,0.694691950036171
"kubo_21",1.85915527298477,2.28625906401356,3.07475818673114,0,2.7508352018703,4.01449601707276,2.05294814840044,2.08644770009827,2.82567558116585,2.80795892245457,1.67814199765786,2.25677226193756,2.87987025783738,2.69839974745158,2.87416754505294,3.44483977539773,3.06586541316145,1.6671234459647,2.8080001396885,3.79824969629653,1.21706052952824,2.07904664422253,3.95632140894312,3.90006366349782,1.60406282988284,2.91156341135189,3.08355323708462,4.42556511828271,2.93177500245177,2.09425927503446,4.10890991449066,3.10482595448763,2.67470375217027,3.19337886176493
"franc_22",3.07572450709619,4.44369746670135,5.17885939671052,2.7508352018703,0,2.76865872003847,1.52901512151591,1.70579326463552,1.59817138994759,1.57370187169324,4.01449989884386,2.48083493996328,5.06569089106951,2.1877069108895,1.59120690134131,2.46902508341108,1.48493695197909,3.59004879855537,2.03263185754738,1.46656206664241,2.87192780789638,4.4600255829932,3.95690680993773,2.65716386488009,2.06177081718499,1.41834244740886,1.50334733657257,1.86329546952769,5.2379056283462,1.42003704133381,2.84556422350514,1.3953892404905,4.9979531409593,5.16663959127
"grogu_22",5.12197737095747,6.0714737212425,6.56615676533546,4.01449601707276,2.76865872003847,0,2.45510247770106,4.10755492897961,2.11395949389237,2.78915717780234,5.59820368638736,3.83197305008526,6.73547488658436,2.17348034319483,2.6145142803398,4.09802252580888,2.29596694307995,5.39979440676466,3.45887824129059,2.11689829420551,4.72954506205401,5.77049945803757,5.55113646403836,0.3055511451824,3.31525817178927,2.35296494078983,2.41301047995887,2.76395244460521,6.78671098117566,2.34240460494281,0.12396739380166,2.29114549480897,6.41223392603229,6.46289622339669
"hamlet_23",3.13250073125255,4.10071383606328,4.76256460697008,2.05294814840044,1.52901512151591,2.45510247770106,0,2.10218524643075,0.885607418438493,1.25487378829874,3.63056540521621,1.68679903208205,4.65814442871115,1.03901517610461,1.24630765488308,2.60138934636936,1.31980875347313,3.19346025376636,1.48275393208199,2.02558059120787,2.57642709709244,3.97048877351769,3.63331838420862,2.28018341848672,1.05803688650311,1.18501397605907,1.29868540892257,2.8943794040987,4.86397815665621,0.686602108208463,2.56803835509545,1.32447185314927,4.46680587507363,4.82002113533704
"franc_24",1.5906969078476,3.20860735622137,4.21506351021415,2.08644770009827,1.70579326463552,4.10755492897961,2.10218524643075,0,2.63346886043552,2.09819416812609,2.8996779710365,2.10316459781911,3.71048670322524,2.82605954916039,2.44329487235639,2.16185205837693,2.62575322025717,2.40537039767777,2.34821934046104,2.9462119376841,1.89508721522634,3.39326238987944,3.0595560960585,3.97337510069008,1.71605125201728,2.36261198688535,2.51180121160221,3.21963495537415,3.97673762836972,2.14125938055784,4.19336130909462,2.54469410031474,3.82772358827414,4.3292789924004
"hera_24",3.82819958915418,4.86800667477189,5.51692072034386,2.82567558116585,1.59817138994759,2.11395949389237,0.885607418438493,2.63346886043552,0,1.20459968274858,4.3862790825697,2.0106283991732,5.41421543258524,0.958306590514209,1.0138026523486,2.63785749696164,0.947506130212197,3.90046237965231,1.45667711437222,1.49004325402095,3.28055778755511,4.74870303739966,3.88549037425477,1.91595586048733,1.76485869912528,0.912478515720737,1.00338788609596,2.48094353825212,5.62529929442924,1.13830447021093,2.2272691870573,0.946179002180984,5.16835560940888,5.55245778688641
"ivy_24",3.43547300045991,4.65815431765273,5.52476324749502,2.80795892245457,1.57370187169324,2.78915717780234,1.25487378829874,2.09819416812609,1.20459968274858,0,4.26151291777308,1.45851534924004,5.12746892954742,1.43926681845764,0.857955443401871,1.78124628641485,1.09900521995428,3.7176874661175,1.65460933932646,1.87049879525711,3.10545178697049,4.6427711148554,2.97318505347866,2.6257343234493,1.47305301101851,0.583001204646243,0.838160235880743,2.50855692764301,5.43779044125326,1.34069990099162,2.88583192682211,0.926781505971165,4.93697859069831,5.63862558285947
"kubo_24",1.75476967818444,0.904649074430041,2.11613121389894,1.67814199765786,4.01449989884386,5.59820368638736,3.63056540521621,2.8996779710365,4.3862790825697,4.26151291777308,0,3.53788409858262,1.49408446589496,4.29466506959401,4.35286729176055,4.55457030333007,4.56060659978599,1.10654455354828,4.04842121321582,5.2272024225059,1.45595283291772,0.957113265240344,4.61484233606557,5.48972328195092,3.07903051717152,4.42853295767245,4.5527349134774,5.73455981107391,1.35902755292297,3.67310122725746,5.68687443276213,4.5926651072259,1.77181251070354,2.32177928165985
"ophelia_24",2.96284633986364,3.98257068259936,4.81144346281032,2.25677226193756,2.48083493996328,3.83197305008526,1.68679903208205,2.10316459781911,2.0106283991732,1.45851534924004,3.53788409858262,0,4.29770400654661,1.98733716241139,1.72398134519891,1.98115734432676,2.13332825831128,2.96522066761662,1.77954433062988,3.09112362709694,2.49979207597713,4.01359789617097,2.51690376393743,3.66583917241447,1.11092349349109,1.81551006850274,2.04740123258373,3.73763803575751,4.66248961586432,1.87532550163992,3.93933127744241,2.11729510890111,4.00223610044813,5.052977303633
"henry_25",2.50304976506385,0.944261563068981,2.54692904885591,2.87987025783738,5.06569089106951,6.73547488658436,4.65814442871115,3.71048670322524,5.41421543258524,5.12746892954742,1.49408446589496,4.29770400654661,0,5.24112117535482,5.31363787281572,5.24793216825341,5.5631849147825,1.64157177661637,4.8219540657994,6.26113887535017,2.43850295010068,1.39430688202294,4.66853223438149,6.60178513787045,3.95808650686465,5.40297374150099,5.46160704807331,6.76788995689611,0.900085119358104,4.78341323459571,6.82888950375836,5.57412008772178,1.80382752977277,2.90086766056796
"kubo_25",3.80792571739861,4.7054408896891,5.35747931923119,2.69839974745158,2.1877069108895,2.17348034319483,1.03901517610461,2.82605954916039,0.958306590514209,1.43926681845764,4.29466506959401,1.98733716241139,5.24112117535482,0,1.64516122926674,2.63369981108786,1.69062744104371,3.8570734243718,1.75754876455791,2.02878271778932,3.40100951338555,4.50697172962226,3.66796896311114,1.93416431850767,1.59301944590218,1.40871554208939,1.56293345162969,2.98567006762689,5.43760943914482,1.40642432303247,2.28579435189711,1.61985949350258,4.98854054215717,5.3977082140281
"ginger_44",3.73557390084416,4.84552198583035,5.64618896647737,2.87416754505294,1.59120690134131,2.6145142803398,1.24630765488308,2.44329487235639,1.0138026523486,0.857955443401871,4.35286729176055,1.72398134519891,5.31363787281572,1.64516122926674,0,2.49174899539202,0.44208140321147,3.84312289038514,1.7327699514575,1.92611178861666,3.09150392736826,4.80514727408867,3.6060646838532,2.49303415753366,1.77181505813909,0.556694202346816,0.607198123463486,2.64275344693176,5.60481636649844,1.23371527220561,2.71552113424006,0.553634712088887,5.04795474957068,5.75192585241359
"iris_44",3.28753177899954,4.85247782207621,5.71703628013294,3.44483977539773,2.46902508341108,4.09802252580888,2.60138934636936,2.16185205837693,2.63785749696164,1.78124628641485,4.55457030333007,1.98115734432676,5.24793216825341,2.63369981108786,2.49174899539202,0,2.74190404262696,4.02137150701684,2.53705491217213,2.73415792968169,3.65768371086939,4.96760069029974,2.36112104535085,3.92943410216041,2.298549868747,2.20674464846042,2.53746585437523,2.88208270231162,5.54992316061669,2.69527427624852,4.17405998313435,2.55305138205015,5.09083044237603,5.86447701666983
"henry_45",3.94350642844433,5.05247527785174,5.8119376119523,3.06586541316145,1.48493695197909,2.29596694307995,1.31980875347313,2.62575322025717,0.947506130212197,1.09900521995428,4.56060659978599,2.13332825831128,5.5631849147825,1.69062744104371,0.44208140321147,2.74190404262696,0,4.08048092104724,1.89011667146813,1.66476478695917,3.30853185723981,4.98856261457457,3.9484549028247,2.18764672889953,2.03562686863948,0.62188815372164,0.52502263551642,2.4091835735952,5.82370089964229,1.25435392416018,2.39332643930733,0.349002049954167,5.3148168976902,5.87819160333237
"korra_45",1.69543492922374,1.29195830223512,2.64445709062037,1.6671234459647,3.59004879855537,5.39979440676466,3.19346025376636,2.40537039767777,3.90046237965231,3.7176874661175,1.10654455354828,2.96522066761662,1.64157177661637,3.8570734243718,3.84312289038514,4.02137150701684,4.08048092104724,0,3.27261937016359,4.76235737295759,1.06157005077279,1.59743217715904,3.8189007694602,5.24971843548043,2.61045485189108,3.95613442292858,4.00235143389966,5.3346567681037,1.99218317776276,3.35383565336612,5.50047247711798,4.09767394483868,2.17980473979351,2.90765406073859
"hamlet_46",3.50703892463333,4.39080050006025,5.08534767488787,2.8080001396885,2.03263185754738,3.45887824129059,1.48275393208199,2.34821934046104,1.45667711437222,1.65460933932646,4.04842121321582,1.77954433062988,4.8219540657994,1.75754876455791,1.7327699514575,2.53705491217213,1.89011667146813,3.27261937016359,0,2.29784612389279,2.91289494354247,4.44158354578859,3.11353260911353,3.22487737826306,1.76613253586974,1.81467035648824,1.70655771618562,3.17789048278482,5.17599170897224,1.91675692664198,3.57349894572321,1.8437610885781,4.78884567339737,5.20881819735176
"joans_46",4.31675940782808,5.63711169213881,6.25973616612937,3.79824969629653,1.46656206664241,2.11689829420551,2.02558059120787,2.9462119376841,1.49004325402095,1.87049879525711,5.2272024225059,3.09112362709694,6.26113887535017,2.02878271778932,1.92611178861666,2.73415792968169,1.66476478695917,4.76235737295759,2.29784612389279,0,4.1491543402591,5.57433958071987,4.41539421928103,1.9579316647187,2.80876848432126,1.58550427227449,1.63674445232949,1.11351262009025,6.42742824607953,2.0408763345124,2.17754079437979,1.51439409263622,6.10946894476444,6.21098061924369
"ginger_47",1.61305887547159,2.00152534516924,3.11055069356588,1.21706052952824,2.87192780789638,4.72954506205401,2.57642709709244,1.89508721522634,3.28055778755511,3.10545178697049,1.45595283291772,2.49979207597713,2.43850295010068,3.40100951338555,3.09150392736826,3.65768371086939,3.30853185723981,1.06157005077279,2.91289494354247,4.1491543402591,0,2.14259724603315,3.87030468090871,4.61620286339756,2.1128497992955,3.2533058435156,3.31624941192515,4.6864344439189,2.68807137572553,2.6323203060701,4.82723629633877,3.3642064395609,2.5512567103497,3.31160820102699
"marshmallow_47",2.24228613652219,0.780649971076188,2.13376143643748,2.07904664422253,4.4600255829932,5.77049945803757,3.97048877351769,3.39326238987944,4.74870303739966,4.6427711148554,0.957113265240344,4.01359789617097,1.39430688202294,4.50697172962226,4.80514727408867,4.96760069029974,4.98856261457457,1.59743217715904,4.44158354578859,5.57433958071987,2.14259724603315,0,4.85375363667641,5.65392360388487,3.42901486608197,4.82833252505602,4.92163185269247,6.12099440501623,1.11118077577932,4.05561687926956,5.8548352515272,5.00035290470158,1.97313579694146,2.25424390020409
"charles_48",3.73956408168447,4.60602360080359,5.69951089065057,3.95632140894312,3.95690680993773,5.55113646403836,3.63331838420862,3.0595560960585,3.88549037425477,2.97318505347866,4.61484233606557,2.51690376393743,4.66853223438149,3.66796896311114,3.6060646838532,2.36112104535085,3.9484549028247,3.8189007694602,3.11353260911353,4.41539421928103,3.87030468090871,4.85375363667641,0,5.3404391206152,2.97435276443232,3.54356312237405,3.58455548150421,4.81257255285194,5.25805015554633,3.88506899696315,5.64708442619452,3.80293548935785,4.8335560997534,6.00610740335635
"grogu_48",5.00556871138314,5.94420534664985,6.45030367863157,3.90006366349782,2.65716386488009,0.3055511451824,2.28018341848672,3.97337510069008,1.91595586048733,2.6257343234493,5.48972328195092,3.66583917241447,6.60178513787045,1.93416431850767,2.49303415753366,3.92943410216041,2.18764672889953,5.24971843548043,3.22487737826306,1.9579316647187,4.61620286339756,5.65392360388487,5.3404391206152,0,3.14991798674809,2.21646312251914,2.26391709542101,2.69168973122444,6.67033059698766,2.22310027555246,0.403859725517097,2.16534808610839,6.30376394373665,6.35464005469401
"hera_48",2.50341927539884,3.49930403923767,4.31438469674245,1.60406282988284,2.06177081718499,3.31525817178927,1.05803688650311,1.71605125201728,1.76485869912528,1.47305301101851,3.07903051717152,1.11092349349109,3.95808650686465,1.59301944590218,1.77181505813909,2.298549868747,2.03562686863948,2.61045485189108,1.76613253586974,2.80876848432126,2.1128497992955,3.42901486608197,2.97435276443232,3.14991798674809,0,1.73616781564124,1.92813769791837,3.51532013376155,4.24023163580386,1.32682499359612,3.42238294739087,2.00531064066569,3.80727673331493,4.47587190909983
"kubo_48",3.6872175730065,4.88534595618326,5.67580038541987,2.91156341135189,1.41834244740886,2.35296494078983,1.18501397605907,2.36261198688535,0.912478515720737,0.583001204646243,4.42853295767245,1.81551006850274,5.40297374150099,1.40871554208939,0.556694202346816,2.20674464846042,0.62188815372164,3.95613442292858,1.81467035648824,1.58550427227449,3.2533058435156,4.82833252505602,3.54356312237405,2.21646312251914,1.73616781564124,0,0.574086748595654,2.28223856340394,5.65994409052951,1.13284402620007,2.44825095046657,0.455583343431103,5.14965933653847,5.75321194176969
"kubo_49",3.88028434057541,4.9647464300063,5.78467831562714,3.08355323708462,1.50334733657257,2.41301047995887,1.29868540892257,2.51180121160221,1.00338788609596,0.838160235880743,4.5527349134774,2.04740123258373,5.46160704807331,1.56293345162969,0.607198123463486,2.53746585437523,0.52502263551642,4.00235143389966,1.70655771618562,1.63674445232949,3.31624941192515,4.92163185269247,3.58455548150421,2.26391709542101,1.92813769791837,0.574086748595654,0,2.40675706295718,5.76514622678591,1.33472941527863,2.51196653749142,0.407077203951094,5.29339688097106,5.86132842241142
"franc_50",4.59292912581931,6.13062234112371,6.76161875797107,4.42556511828271,1.86329546952769,2.76395244460521,2.8943794040987,3.21963495537415,2.48094353825212,2.50855692764301,5.73455981107391,3.73763803575751,6.76788995689611,2.98567006762689,2.64275344693176,2.88208270231162,2.4091835735952,5.3346567681037,3.17789048278482,1.11351262009025,4.6864344439189,6.12099440501623,4.81257255285194,2.69168973122444,3.51532013376155,2.28223856340394,2.40675706295718,0,6.90508726492475,2.77377795954002,2.78441053925127,2.24978294723186,6.61960053147191,6.6926454540319
"kubo_52",2.60611307329433,0.940760894459139,2.17717007132848,2.93177500245177,5.2379056283462,6.78671098117566,4.86397815665621,3.97673762836972,5.62529929442924,5.43779044125326,1.35902755292297,4.66248961586432,0.900085119358104,5.43760943914482,5.60481636649844,5.54992316061669,5.82370089964229,1.99218317776276,5.17599170897224,6.42742824607953,2.68807137572553,1.11118077577932,5.25805015554633,6.67033059698766,4.24023163580386,5.65994409052951,5.76514622678591,6.90508726492475,0,4.94492055703309,6.87220626774561,5.83931459889341,1.86175537202929,2.41149363200832
"kubo_53",3.17124359713586,4.17915837407338,4.7386954728877,2.09425927503446,1.42003704133381,2.34240460494281,0.686602108208463,2.14125938055784,1.13830447021093,1.34069990099162,3.67310122725746,1.87532550163992,4.78341323459571,1.40642432303247,1.23371527220561,2.69527427624852,1.25435392416018,3.35383565336612,1.91675692664198,2.0408763345124,2.6323203060701,4.05561687926956,3.88506899696315,2.22310027555246,1.32682499359612,1.13284402620007,1.33472941527863,2.77377795954002,4.94492055703309,0,2.44307627305807,1.26090355785898,4.50400937278713,4.79158880071802
"marshmallow_53",5.20355580473089,6.15975254270689,6.64823891756529,4.10890991449066,2.84556422350514,0.12396739380166,2.56803835509545,4.19336130909462,2.2272691870573,2.88583192682211,5.68687443276213,3.93933127744241,6.82888950375836,2.28579435189711,2.71552113424006,4.17405998313435,2.39332643930733,5.50047247711798,3.57349894572321,2.17754079437979,4.82723629633877,5.8548352515272,5.64708442619452,0.403859725517097,3.42238294739087,2.44825095046657,2.51196653749142,2.78441053925127,6.87220626774561,2.44307627305807,0,2.38626538519602,6.50139257162434,6.5382737491901
"ginger_55",3.90589780757933,5.04496185435221,5.82813122298223,3.10482595448763,1.3953892404905,2.29114549480897,1.32447185314927,2.54469410031474,0.946179002180984,0.926781505971165,4.5926651072259,2.11729510890111,5.57412008772178,1.61985949350258,0.553634712088887,2.55305138205015,0.349002049954167,4.09767394483868,1.8437610885781,1.51439409263622,3.3642064395609,5.00035290470158,3.80293548935785,2.16534808610839,2.00531064066569,0.455583343431103,0.407077203951094,2.24978294723186,5.83931459889341,1.26090355785898,2.38626538519602,0,5.36319675721702,5.89224092427416
"ophelia_55",2.75580484824162,1.93451848432306,2.77544279794908,2.67470375217027,4.9979531409593,6.41223392603229,4.46680587507363,3.82772358827414,5.16835560940888,4.93697859069831,1.77181251070354,4.00223610044813,1.80382752977277,4.98854054215717,5.04795474957068,5.09083044237603,5.3148168976902,2.17980473979351,4.78884567339737,6.10946894476444,2.5512567103497,1.97313579694146,4.8335560997534,6.30376394373665,3.80727673331493,5.14965933653847,5.29339688097106,6.61960053147191,1.86175537202929,4.50400937278713,6.50139257162434,5.36319675721702,0,3.13219052746198
"buddy_56",3.31117099022816,2.33538864882729,0.694691950036171,3.19337886176493,5.16663959127,6.46289622339669,4.82002113533704,4.3292789924004,5.55245778688641,5.63862558285947,2.32177928165985,5.052977303633,2.90086766056796,5.3977082140281,5.75192585241359,5.86447701666983,5.87819160333237,2.90765406073859,5.20881819735176,6.21098061924369,3.31160820102699,2.25424390020409,6.00610740335635,6.35464005469401,4.47587190909983,5.75321194176969,5.86132842241142,6.6926454540319,2.41149363200832,4.79158880071802,6.5382737491901,5.89224092427416,3.13219052746198,0
